Time [s],Packet ID,MOSI,MISO
0.4230763000,350,0x07,
0.4230856800,350,0x0E,
0.4231007200,351,0x07,
0.4231101200,351,0x0E,
0.4231251400,352,0x07,
0.4231345400,352,0x0E,
0.4231495800,353,0x07,
0.4231589600,353,0x0E,
0.4231740000,354,0x07,
0.4231833800,354,0x0E,
0.4231984000,355,0x07,
0.4232077800,355,0x0E,
0.4232228200,356,0x07,
0.4232322000,356,0x0E,
0.4232472200,357,0x07,
0.4232566000,357,0x0E,
0.4232716400,358,0x07,
0.4232810200,358,0x0E,
0.4232960600,359,0x07,
0.4233054400,359,0x0E,
0.4233204800,360,0x07,
0.4233298600,360,0x0E,
0.4233449000,361,0x07,
0.4233542800,361,0x0E,
0.4233693200,362,0x07,
0.4233787000,362,0x0E,
0.4233937400,363,0x07,
0.4234031200,363,0x0E,
0.4234181400,364,0x07,
0.4234275200,364,0x0E,
0.4234425600,365,0x07,
0.4234519400,365,0x0E,
0.4234669800,366,0x07,
0.4234763600,366,0x0E,
0.4234914000,367,0x07,
0.4235008000,367,0x0E,
0.4235158400,368,0x07,
0.4235252200,368,0x0E,
0.4235402600,369,0x07,
0.4235496400,369,0x0E,
0.4235646800,370,0x07,
0.4235740600,370,0x0E,
0.4235890800,371,0x07,
0.4235984800,371,0x0E,
0.4236135000,372,0x07,
0.4236228800,372,0x0E,
0.4236379200,373,0x07,
0.4236473000,373,0x0E,
0.4236623600,374,0x07,
0.4236717400,374,0x0E,
0.4236867800,375,0x07,
0.4236961600,375,0x0E,
0.4237112000,376,0x07,
0.4237206000,376,0x0E,
0.4237356400,377,0x07,
0.4237450400,377,0x0E,
0.4237600800,378,0x07,
0.4237694600,378,0x0E,
0.4237845200,379,0x07,
0.4237939000,379,0x0E,
0.4238089400,380,0x07,
0.4238183200,380,0x0E,
0.4238333600,381,0x07,
0.4238427600,381,0x0E,
0.4238578000,382,0x07,
0.4238671800,382,0x0E,
0.4238827800,383,0x07,
0.4238921600,383,0x0E,
0.4239071800,384,0x07,
0.4239165600,384,0x0E,
0.4239316000,385,0x07,
0.4239409800,385,0x0E,
0.4239560200,386,0x07,
0.4239654000,386,0x0E,
0.4239804200,387,0x07,
0.4239898000,387,0x0E,
0.4240048400,388,0x07,
0.4240142200,388,0x0E,
0.4240292600,389,0x07,
0.4240386400,389,0x0E,
0.4240536800,390,0x07,
0.4240630600,390,0x0E,
0.4240781200,391,0x07,
0.4240875000,391,0x0E,
0.4241025400,392,0x07,
0.4241119200,392,0x0E,
0.4241269600,393,0x07,
0.4241363400,393,0x0E,
0.4241514000,394,0x07,
0.4241607800,394,0x0E,
0.4241758000,395,0x07,
0.4241851800,395,0x0E,
0.4242002200,396,0x07,
0.4242096200,396,0x0E,
0.4242246600,397,0x07,
0.4242340400,397,0x0E,
0.4242490600,398,0x07,
0.4242584400,398,0x0E,
0.4242734800,399,0x07,
0.4242828600,399,0x0E,
0.4242979000,400,0x07,
0.4243072800,400,0x0E,
0.4243223200,401,0x07,
0.4243317000,401,0x0E,
0.4243467400,402,0x07,
0.4243561200,402,0x0E,
0.4243711600,403,0x07,
0.4243805400,403,0x0E,
0.4243955800,404,0x07,
0.4244049600,404,0x0E,
0.4244200200,405,0x07,
0.4244294000,405,0x0E,
0.4244444400,406,0x07,
0.4244538400,406,0x0E,
0.4244688800,407,0x07,
0.4244782600,407,0x0E,
0.4244933200,408,0x07,
0.4245027000,408,0x0E,
0.4245177400,409,0x07,
0.4245271200,409,0x0E,
0.4245421600,410,0x07,
0.4245515400,410,0x0E,
0.4245665800,411,0x07,
0.4245759600,411,0x0E,
0.4245910000,412,0x07,
0.4246003800,412,0x0E,
0.4246154200,413,0x07,
0.4246248000,413,0x0E,
0.4246398400,414,0x07,
0.4246492200,414,0x0E,
0.4246642400,415,0x07,
0.4246736200,415,0x0E,
0.4246886600,416,0x07,
0.4246980400,416,0x0E,
0.4247130800,417,0x07,
0.4247224600,417,0x0E,
0.4247375000,418,0x07,
0.4247468800,418,0x0E,
0.4247619000,419,0x07,
0.4247713000,419,0x0E,
0.4247863200,420,0x07,
0.4247957000,420,0x0E,
0.4248107400,421,0x07,
0.4248201200,421,0x0E,
0.4248351600,422,0x07,
0.4248445600,422,0x0E,
0.4248596000,423,0x07,
0.4248689800,423,0x0E,
0.4248840200,424,0x07,
0.4248934000,424,0x0E,
0.4249084200,425,0x07,
0.4249178000,425,0x0E,
0.4249328400,426,0x07,
0.4249422200,426,0x0E,
0.4249572600,427,0x07,
0.4249666400,427,0x0E,
0.4249816800,428,0x07,
0.4249910600,428,0x0E,
0.4250061000,429,0x07,
0.4250154800,429,0x0E,
0.4250305200,430,0x07,
0.4250399000,430,0x0E,
0.4250549400,431,0x07,
0.4250643400,431,0x0E,
0.4250793600,432,0x07,
0.4250887400,432,0x0E,
0.4251037800,433,0x07,
0.4251131600,433,0x0E,
0.4251282000,434,0x07,
0.4251375800,434,0x0E,
0.4251526200,435,0x07,
0.4251620000,435,0x0E,
0.4251770400,436,0x07,
0.4251864200,436,0x0E,
0.4252014600,437,0x07,
0.4252108600,437,0x0E,
0.4252259000,438,0x07,
0.4252352800,438,0x0E,
0.4252503200,439,0x07,
0.4252597000,439,0x0E,
0.4252747400,440,0x07,
0.4252841200,440,0x0E,
0.4252991600,441,0x07,
0.4253085600,441,0x0E,
0.4253236000,442,0x07,
0.4253329800,442,0x0E,
0.4253480200,443,0x07,
0.4253574200,443,0x0E,
0.4253724600,444,0x07,
0.4253818400,444,0x0E,
0.4253968600,445,0x07,
0.4254062400,445,0x0E,
0.4254212800,446,0x07,
0.4254306800,446,0x0E,
0.4254457200,447,0x07,
0.4254551000,447,0x0E,
0.4254701400,448,0x07,
0.4254795200,448,0x0E,
0.4254945600,449,0x07,
0.4255039400,449,0x0E,
0.4255189800,450,0x07,
0.4255283600,450,0x0E,
0.4255434000,451,0x07,
0.4255527800,451,0x0E,
0.4255678200,452,0x07,
0.4255772000,452,0x0E,
0.4255922400,453,0x07,
0.4256016200,453,0x0E,
0.4256166600,454,0x07,
0.4256260400,454,0x0E,
0.4256410800,455,0x07,
0.4256504600,455,0x0E,
0.4256655000,456,0x07,
0.4256748800,456,0x0E,
0.4256899200,457,0x07,
0.4256993200,457,0x0E,
0.4257143600,458,0x07,
0.4257237400,458,0x0E,
0.4257387800,459,0x07,
0.4257481600,459,0x0E,
0.4257632200,460,0x07,
0.4257726000,460,0x0E,
0.4257876400,461,0x07,
0.4257970200,461,0x0E,
0.4258120600,462,0x07,
0.4258214400,462,0x0E,
0.4258364600,463,0x07,
0.4258458400,463,0x0E,
0.4258608800,464,0x07,
0.4258702600,464,0x0E,
0.4258853000,465,0x07,
0.4258946800,465,0x0E,
0.4259097200,466,0x07,
0.4259191000,466,0x0E,
0.4259341600,467,0x07,
0.4259435400,467,0x0E,
0.4259585600,468,0x07,
0.4259679400,468,0x0E,
0.4259829800,469,0x07,
