Time[s], Channel 4
0.49459084, 1
0.49459520, 0
0.49461526, 1
0.49461962, 0
0.49463968, 1
0.49464402, 0
0.49466408, 1
0.49466844, 0
0.49468850, 1
0.49469284, 0
0.49471292, 1
0.49471726, 0
0.49473734, 1
0.49474168, 0
0.49476176, 1
0.49476612, 0
0.49478618, 1
0.49479054, 0
0.49481060, 1
0.49481494, 0
0.49483502, 1
0.49483938, 0
0.49485944, 1
0.49486380, 0
0.49488386, 1
0.49488820, 0
0.49490828, 1
0.49491262, 0
0.49493270, 1
0.49493706, 0
0.49495712, 1
0.49496148, 0
0.49498156, 1
0.49498590, 0
0.49500598, 1
0.49501034, 0
0.49503040, 1
0.49503476, 0
0.49505482, 1
0.49505918, 0
0.49507924, 1
0.49508360, 0
0.49510366, 1
0.49510802, 0
0.49512810, 1
0.49513244, 0
0.49515250, 1
0.49515686, 0
0.49517692, 1
0.49518128, 0
0.49520134, 1
0.49520570, 0
0.49522578, 1
0.49523012, 0
0.49525020, 1
0.49525456, 0
0.49527464, 1
0.49527898, 0
0.49529906, 1
0.49530342, 0
0.49532350, 1
0.49532786, 0
0.49534794, 1
0.49535228, 0
0.49537236, 1
0.49537670, 0
0.49539678, 1
0.49540112, 0
0.49542120, 1
0.49542554, 0
0.49544562, 1
0.49544996, 0
0.49547002, 1
0.49547438, 0
0.49549444, 1
0.49549880, 0
0.49551886, 1
0.49552322, 0
0.49554330, 1
0.49554766, 0
0.49556772, 1
0.49557208, 0
0.49559214, 1
0.49559650, 0
0.49561656, 1
0.49562092, 0
0.49564100, 1
0.49564534, 0
0.49566542, 1
0.49566976, 0
0.49568984, 1
0.49569418, 0
0.49571426, 1
0.49571860, 0
0.49573868, 1
0.49574302, 0
0.49576310, 1
0.49576744, 0
0.49578750, 1
0.49579186, 0
0.49581192, 1
0.49581628, 0
0.49583634, 1
0.49584068, 0
0.49586074, 1
0.49586510, 0
0.49588516, 1
0.49588950, 0
0.49590958, 1
0.49591392, 0
0.49593398, 1
0.49593834, 0
0.49595840, 1
0.49596276, 0
0.49598282, 1
0.49598718, 0
0.49600724, 1
0.49601158, 0
0.49603166, 1
0.49603600, 0
0.49605608, 1
0.49606042, 0
0.49608050, 1
0.49608484, 0
0.49610492, 1
0.49610926, 0
0.49612934, 1
0.49613368, 0
0.49615376, 1
0.49615810, 0
0.49617816, 1
0.49618252, 0
0.49620258, 1
0.49620692, 0
0.49622700, 1
0.49623136, 0
0.49625142, 1
0.49625578, 0
0.49627586, 1
0.49628020, 0
0.49630028, 1
0.49630464, 0
0.49632472, 1
0.49632906, 0
0.49634914, 1
0.49635350, 0
0.49637358, 1
0.49637792, 0
0.49639800, 1
0.49640234, 0
0.49642242, 1
0.49642678, 0
0.49644684, 1
0.49645120, 0
0.49647126, 1
0.49647562, 0
0.49649568, 1
0.49650004, 0
0.49652010, 1
0.49652446, 0
0.49654452, 1
0.49654888, 0
0.49656894, 1
0.49657328, 0
0.49659336, 1
0.49659770, 0
0.49661776, 1
0.49662212, 0
0.49664218, 1
0.49664652, 0
0.49666660, 1
0.49667094, 0
0.49669100, 1
0.49669536, 0
0.49671542, 1
0.49671978, 0
0.49673984, 1
0.49674418, 0
0.49676424, 1
0.49676860, 0
0.49678866, 1
0.49679302, 0
0.49681308, 1
0.49681744, 0
0.49683752, 1
0.49684186, 0
0.49686194, 1
0.49686630, 0
0.49688638, 1
0.49689072, 0
0.49691080, 1
0.49691514, 0
0.49693522, 1
0.49693956, 0
0.49695964, 1
0.49696400, 0
0.49698408, 1
0.49698842, 0
0.49700850, 1
0.49701284, 0
0.49703294, 1
0.49703728, 0
0.49705736, 1
0.49706172, 0
0.49708178, 1
0.49708614, 0
0.49710622, 1
0.49711056, 0
0.49713064, 1
0.49713500, 0
0.49715508, 1
0.49715942, 0
0.49717950, 1
0.49718386, 0
0.49720392, 1
0.49720828, 0
0.49722836, 1
0.49723270, 0
0.49725278, 1
0.49725714, 0
0.49727720, 1
0.49728156, 0
0.49730162, 1
0.49730596, 0
0.49732604, 1
0.49733038, 0
0.49735046, 1
0.49735482, 0
0.49737488, 1
0.49737924, 0
0.49739932, 1
0.49740366, 0
0.49742374, 1
0.49742808, 0
0.49744816, 1
0.49745250, 0
0.49747258, 1
0.49747692, 0
0.49749698, 1
0.49750134, 0
0.49752140, 1
0.49752576, 0
0.49754582, 1
0.49755016, 0
0.49757024, 1
0.49757458, 0
0.49759466, 1
0.49759900, 0
0.49761908, 1
0.49762342, 0
0.49764348, 1
0.49764784, 0
0.49766790, 1
0.49767224, 0
0.49769232, 1
0.49769666, 0
0.49771672, 1
0.49772108, 0
0.49774116, 1
0.49774550, 0
0.49776558, 1
0.49776994, 0
0.49779000, 1
0.49779436, 0
0.49781442, 1
0.49781878, 0
0.49783884, 1
0.49784320, 0
0.49786328, 1
0.49786762, 0
0.49788770, 1
0.49789206, 0
0.49791214, 1
0.49791648, 0
0.49793656, 1
0.49794090, 0
0.49796098, 1
0.49796532, 0
0.49798540, 1
0.49798974, 0
0.49800982, 1
0.49801416, 0
0.49803424, 1
0.49803858, 0
0.49805866, 1
0.49806302, 0
0.49808310, 1
0.49808744, 0
0.49810752, 1
0.49811186, 0
0.49813194, 1
0.49813630, 0
0.49815636, 1
0.49816072, 0
0.49818078, 1
0.49818512, 0
0.49820518, 1
0.49820954, 0
0.49822960, 1
0.49823396, 0
0.49825402, 1
0.49825836, 0
0.49827844, 1
0.49828280, 0
0.49830286, 1
0.49830720, 0
0.49832728, 1
0.49833162, 0
0.49835170, 1
0.49835604, 0
0.49837612, 1
0.49838046, 0
0.49840054, 1
0.49840490, 0
0.49842498, 1
0.49842932, 0
0.49844940, 1
0.49845374, 0
0.49847382, 1
0.49847818, 0
0.49849824, 1
0.49850260, 0
0.49852268, 1
0.49852702, 0
0.49854708, 1
0.49855144, 0
0.49857150, 1
0.49857586, 0
0.49859592, 1
0.49860028, 0
0.49862034, 1
0.49862470, 0
0.49864478, 1
0.49864914, 0
0.49866922, 1
0.49867358, 0
0.49869366, 1
0.49869800, 0
0.49871808, 1
0.49872242, 0
0.49874250, 1
0.49874684, 0
0.49876692, 1
0.49877126, 0
0.49879132, 1
0.49879568, 0
0.49881574, 1
0.49882010, 0
0.49884018, 1
0.49884452, 0
0.49886460, 1
0.49886894, 0
0.49888902, 1
0.56030668, 0
0.56032980, 1
0.56555742, 0
0.56558034, 1
0.57603538, 0
0.57605848, 1
0.57605954, 0
0.57608812, 1
0.57608918, 0
0.57611248, 1
0.57611354, 0
0.57613666, 1
0.57613772, 0
0.57616084, 1
0.57616190, 0
0.57618482, 1
0.57618588, 0
0.57621444, 1
0.57621618, 0
0.57629742, 1
0.57629916, 0
0.57639934, 1
0.57640108, 0
0.57642854, 1
0.57643028, 0
0.57649018, 1
0.57649192, 0
0.57654614, 1
0.57654720, 0
0.57657052, 1
0.57657156, 0
0.57660070, 1
0.57660176, 0
0.57662506, 1
0.57662610, 0
0.57664922, 1
0.57665452, 0
0.57667764, 1
0.57668864, 0
0.57677436, 1
0.57677628, 0
0.57686196, 1
0.57686276, 0
0.57688618, 1
0.57689016, 0
0.57691346, 1
0.58736648, 0
0.58738960, 1
0.60662854, 0
0.60665204, 1
0.60665366, 0
0.60667678, 1
0.60667802, 0
0.60670114, 1
0.60670238, 0
0.60673234, 1
0.61158154, 0
0.61160504, 1
0.61160846, 0
0.61163176, 1
0.61917062, 0
0.61919374, 1
0.61926784, 0
0.61961068, 1
0.62079030, 0
0.62081386, 1
0.62081546, 0
0.62083858, 1
0.62083982, 0
0.62086294, 1
0.62086418, 0
0.62088730, 1
0.62578212, 0
0.62580560, 1
0.62580902, 0
0.62583232, 1
0.62614296, 0
0.62616608, 1
0.62624016, 0
0.62658294, 1
0.62777152, 0
0.62779506, 1
0.62779668, 0
0.62781980, 1
0.62782104, 0
0.62784416, 1
0.62784540, 0
0.62786850, 1
0.63275194, 0
0.63277542, 1
0.63277884, 0
0.63280214, 1
0.63313398, 0
0.63315710, 1
0.63323802, 0
0.63357404, 1
0.63473264, 0
0.63475620, 1
0.63475782, 0
0.63478094, 1
0.63478218, 0
0.63480528, 1
0.63480654, 0
0.63482964, 1
0.63972702, 0
0.63975052, 1
0.63975394, 0
0.63977724, 1
0.64010684, 0
0.64012996, 1
0.64021088, 0
0.64054682, 1
0.64171946, 0
0.64174300, 1
0.64174462, 0
0.64176774, 1
0.64176898, 0
0.64179210, 1
0.64179334, 0
0.64181644, 1
0.64669594, 0
0.64671942, 1
0.64672284, 0
0.64674614, 1
0.64708010, 0
0.64710322, 1
0.64718412, 0
0.64752010, 1
0.64869444, 0
0.64871800, 1
0.64871962, 0
0.64874274, 1
0.64874398, 0
0.64876710, 1
0.64876834, 0
0.64879146, 1
0.65366964, 0
0.65369314, 1
0.65369656, 0
0.65371986, 1
0.65405580, 0
0.65407892, 1
0.65415984, 0
0.65449580, 1
0.65565272, 0
0.65567626, 1
0.65567788, 0
0.65570098, 1
0.65570224, 0
0.65572534, 1
0.65572658, 0
0.65574968, 1
0.66064296, 0
0.66066644, 1
0.66066986, 0
0.66069316, 1
0.66102610, 0
0.66104922, 1
0.66113016, 0
0.66146618, 1
0.66262460, 0
0.66264816, 1
0.66264976, 0
0.66267288, 1
0.66267412, 0
0.66269722, 1
0.66269846, 0
0.66272158, 1
0.66761064, 0
0.66763414, 1
0.66763754, 0
0.66766084, 1
0.66798972, 0
0.66801282, 1
0.66808692, 0
0.66842976, 1
0.66961338, 0
0.66963694, 1
0.66963854, 0
0.66966168, 1
0.66966292, 0
0.66968604, 1
0.66968730, 0
0.66971042, 1
0.67458136, 0
0.67460486, 1
0.67460828, 0
0.67463158, 1
0.67496326, 0
0.67498638, 1
0.67506046, 0
0.67540330, 1
0.67658564, 0
0.67660920, 1
0.67661082, 0
0.67663392, 1
0.67663516, 0
0.67665828, 1
0.67665952, 0
0.67668264, 1
0.68156616, 0
0.68158964, 1
0.68159306, 0
0.68161636, 1
0.68194848, 0
0.68197160, 1
0.68205254, 0
0.68238850, 1
0.68354448, 0
0.68356802, 1
0.68356964, 0
0.68359274, 1
0.68359400, 0
0.68361710, 1
0.68361834, 0
0.68364146, 1
0.68854620, 0
0.68856970, 1
0.68857312, 0
0.68859644, 1
0.68893452, 0
0.68895764, 1
0.68903856, 0
0.68937456, 1
0.69051928, 0
0.69054284, 1
0.69054446, 0
0.69056758, 1
0.69056882, 0
0.69059194, 1
0.69059318, 0
0.69061630, 1
0.69552582, 0
0.69554930, 1
0.69555272, 0
0.69557602, 1
0.69589246, 0
0.69591558, 1
0.69599650, 0
0.69633248, 1
0.69750912, 0
0.69753266, 1
0.69753428, 0
0.69755740, 1
0.69755864, 0
0.69758178, 1
0.69758302, 0
0.69760614, 1
0.70249726, 0
0.70252074, 1
0.70252416, 0
0.70254746, 1
0.70286120, 0
0.70288432, 1
0.70295840, 0
0.70330126, 1
0.70447932, 0
0.70450286, 1
0.70450448, 0
0.70452760, 1
0.70452884, 0
0.70455196, 1
0.70455320, 0
0.70457632, 1
0.70947322, 0
0.70949672, 1
0.70950012, 0
0.70952342, 1
0.70984106, 0
0.70986416, 1
0.70994506, 0
0.71028098, 1
0.71145058, 0
0.71147412, 1
0.71147574, 0
0.71149886, 1
0.71150010, 0
0.71152320, 1
0.71152444, 0
0.71154756, 1
0.71647206, 0
0.71649552, 1
0.71649894, 0
0.71652224, 1
0.71680622, 0
0.71682932, 1
0.71690342, 0
0.71724620, 1
0.71841874, 0
0.71844226, 1
0.71844388, 0
0.71846698, 1
0.71846824, 0
0.71849134, 1
0.71849258, 0
0.71851568, 1
0.72340010, 0
0.72342358, 1
0.72342700, 0
0.72345032, 1
0.72378886, 0
0.72381198, 1
0.72389290, 0
0.72422878, 1
0.72540106, 0
0.72542460, 1
0.72542622, 0
0.72544932, 1
0.72545058, 0
0.72547368, 1
0.72547492, 0
0.72549804, 1
0.73038172, 0
0.73040520, 1
0.73040862, 0
0.73043192, 1
0.73074422, 0
0.73076734, 1
0.73084144, 0
0.73118430, 1
0.73237136, 0
0.73239490, 1
0.73239650, 0
0.73241962, 1
0.73242086, 0
0.73244398, 1
0.73244522, 0
0.73246834, 1
0.73734420, 0
0.73736768, 1
0.73737110, 0
0.73739440, 1
0.73773114, 0
0.73775426, 1
0.73783384, 0
0.73816744, 1
0.73933592, 0
0.73935946, 1
0.73936106, 0
0.73938418, 1
0.73938542, 0
0.73940854, 1
0.73940978, 0
0.73943288, 1
0.74431526, 0
0.74433874, 1
0.74434216, 0
0.74436548, 1
0.74469068, 0
0.74471378, 1
0.74478784, 0
0.74512694, 1
0.74630678, 0
0.74633032, 1
0.74633194, 0
0.74635504, 1
0.74635628, 0
0.74637940, 1
0.74638064, 0
0.74640376, 1
0.75131404, 0
0.75133752, 1
0.75134094, 0
0.75136426, 1
0.75167712, 0
0.75170022, 1
0.75177432, 0
0.75211344, 1
0.75328880, 0
0.75331234, 1
0.75331396, 0
0.75333708, 1
0.75333832, 0
0.75336144, 1
0.75336268, 0
0.75338578, 1
0.75827098, 0
0.75829446, 1
0.75829788, 0
0.75832118, 1
0.75866576, 0
0.75868888, 1
0.75876846, 0
0.75910208, 1
0.76025888, 0
0.76028244, 1
0.76028406, 0
0.76030718, 1
0.76030842, 0
0.76033154, 1
0.76033278, 0
0.76035590, 1
0.76523864, 0
0.76526212, 1
0.76526554, 0
0.76528884, 1
0.76562708, 0
0.76565022, 1
0.76572976, 0
0.76606344, 1
0.76726816, 0
0.76729170, 1
0.76729330, 0
0.76731642, 1
0.76731766, 0
0.76734078, 1
0.76734750, 0
0.76737060, 1
0.77220798, 0
0.77223146, 1
0.77223488, 0
0.77225818, 1
0.77259828, 0
0.77262140, 1
0.77270096, 0
0.77303462, 1
0.77424690, 0
0.77427044, 1
0.77427206, 0
0.77429518, 1
0.77429642, 0
0.77432500, 1
0.77432626, 0
0.77434936, 1
0.77919774, 0
0.77922124, 1
0.77922466, 0
0.77924796, 1
0.77956480, 0
0.77958790, 1
0.77966198, 0
0.78000116, 1
0.78117426, 0
0.78119780, 1
0.78119942, 0
0.78122254, 1
0.78122378, 0
0.78124690, 1
0.78124816, 0
0.78127126, 1
0.78617202, 0
0.78619552, 1
0.78619892, 0
0.78622224, 1
0.78653414, 0
0.78655726, 1
0.78663132, 0
0.78697040, 1
0.78816258, 0
0.78818612, 1
0.78818774, 0
0.78821084, 1
0.78821208, 0
0.78823518, 1
0.78823642, 0
0.78825952, 1
0.79314522, 0
0.79316870, 1
0.79317212, 0
0.79319544, 1
0.79351182, 0
0.79353492, 1
0.79360902, 0
0.79394808, 1
0.79512536, 0
0.79514892, 1
0.79515054, 0
0.79517366, 1
0.79517490, 0
0.79519802, 1
0.79519926, 0
0.79522240, 1
0.80011862, 0
0.80014210, 1
0.80014552, 0
0.80016882, 1
0.80050296, 0
0.80052608, 1
0.80060560, 0
0.80093926, 1
0.80212030, 0
0.80214386, 1
0.80214548, 0
0.80216858, 1
0.80216984, 0
0.80219294, 1
0.80219418, 0
0.80222276, 1
0.80708176, 0
0.80710524, 1
0.80710866, 0
0.80713198, 1
0.80745780, 0
0.80748092, 1
0.80755500, 0
0.80789412, 1
0.80906690, 0
0.80909044, 1
0.80909206, 0
0.80911516, 1
0.80911642, 0
0.80913954, 1
0.80914078, 0
0.80916390, 1
0.81407354, 0
0.81409702, 1
0.81410044, 0
0.81412374, 1
0.81443646, 0
0.81445958, 1
0.81453366, 0
0.81487278, 1
0.81605828, 0
0.81608184, 1
0.81608346, 0
0.81610656, 1
0.81610782, 0
0.81613092, 1
0.81613216, 0
0.81615528, 1
0.82102466, 0
0.82104816, 1
0.82105158, 0
0.82107488, 1
0.82143240, 0
0.82145552, 1
0.82153508, 0
0.82186868, 1
0.82302386, 0
0.82304742, 1
0.82304904, 0
0.82307216, 1
0.82307340, 0
0.82309652, 1
0.82309778, 0
0.82312090, 1
0.82799930, 0
0.82802278, 1
0.82802620, 0
0.82804952, 1
0.82837670, 0
0.82839982, 1
0.82847394, 0
0.82881308, 1
0.83000392, 0
0.83002746, 1
0.83002908, 0
0.83005220, 1
0.83005344, 0
0.83007656, 1
0.83007782, 0
0.83010094, 1
0.83497876, 0
0.83500226, 1
0.83500568, 0
0.83502900, 1
0.83535112, 0
0.83537426, 1
0.83544834, 0
0.83578746, 1
0.83698170, 0
0.83700526, 1
0.83700688, 0
0.83703000, 1
0.83703124, 0
0.83705438, 1
0.83705562, 0
0.83707874, 1
0.84196366, 0
0.84198716, 1
0.84199058, 0
0.84201388, 1
0.84232506, 0
0.84234818, 1
0.84242228, 0
0.84276140, 1
0.84394262, 0
0.84396618, 1
0.84396778, 0
0.84399092, 1
0.84399216, 0
0.84401528, 1
0.84401652, 0
0.84403964, 1
0.84893188, 0
0.84895538, 1
0.84895880, 0
0.84898210, 1
0.84931388, 0
0.84933702, 1
0.84941658, 0
0.84975022, 1
0.85093340, 0
0.85095696, 1
0.85095858, 0
0.85098170, 1
0.85098296, 0
0.85100606, 1
0.85100730, 0
0.85103588, 1
0.85589884, 0
0.85592234, 1
0.85592576, 0
0.85594906, 1
0.85627494, 0
0.85629806, 1
0.85637214, 0
0.85671130, 1
0.85788796, 0
0.85791150, 1
0.85791312, 0
0.85793622, 1
0.85793746, 0
0.85796058, 1
0.85796182, 0
0.85798494, 1
0.86287578, 0
0.86289926, 1
0.86290268, 0
0.86292600, 1
0.86327688, 0
0.86329998, 1
0.86337954, 0
0.86371326, 1
0.86486894, 0
0.86489250, 1
0.86489412, 0
0.86491724, 1
0.86491848, 0
0.86494160, 1
0.86494286, 0
0.86496598, 1
0.86986118, 0
0.86988466, 1
0.86988808, 0
0.86991138, 1
0.87022118, 0
0.87024430, 1
0.87031842, 0
0.87065754, 1
0.87186636, 0
0.87188992, 1
0.87189152, 0
0.87191464, 1
0.87191590, 0
0.87193900, 1
0.87194024, 0
0.87196882, 1
0.87683294, 0
0.87685642, 1
0.87685984, 0
0.87688314, 1
0.87721148, 0
0.87723460, 1
0.87731418, 0
0.87764786, 1
0.87881496, 0
0.87883852, 1
0.87884012, 0
0.87886326, 1
0.87886450, 0
0.87888762, 1
0.87888886, 0
0.87891200, 1
0.88381414, 0
0.88383764, 1
0.88384106, 0
0.88386436, 1
0.88417550, 0
0.88419860, 1
0.88427272, 0
0.88461196, 1
0.88578442, 0
0.88580798, 1
0.88580958, 0
0.88583270, 1
0.88583394, 0
0.88585706, 1
0.88585830, 0
0.88588142, 1
0.89081826, 0
0.89084174, 1
0.89084516, 0
0.89086846, 1
0.89115216, 0
0.89117530, 1
0.89124942, 0
0.89158858, 1
0.89277228, 0
0.89279582, 1
0.89279744, 0
0.89282056, 1
0.89282180, 0
0.89284492, 1
0.89284616, 0
0.89286930, 1
0.89777166, 0
0.89779514, 1
0.89779856, 0
0.89782186, 1
0.89812988, 0
0.89815300, 1
0.89822710, 0
0.89856626, 1
0.89975052, 0
0.89977408, 1
0.89977570, 0
0.89979882, 1
0.89980006, 0
0.89982318, 1
0.89982442, 0
0.89984754, 1
0.90473230, 0
0.90475578, 1
0.90475920, 0
0.90478250, 1
0.90511354, 0
0.90513666, 1
0.90521622, 0
0.90554986, 1
0.90671416, 0
0.90673772, 1
0.90673934, 0
0.90676246, 1
0.90676372, 0
0.90678682, 1
0.90678808, 0
0.90681118, 1
0.91170818, 0
0.91173168, 1
0.91173510, 0
0.91175840, 1
0.91207092, 0
0.91209404, 1
0.91216816, 0
0.91250730, 1
0.91368926, 0
0.91371280, 1
0.91371442, 0
0.91373754, 1
0.91373878, 0
0.91376190, 1
0.91376314, 0
0.91378626, 1
0.91866964, 0
0.91869312, 1
0.91869654, 0
0.91871984, 1
0.91904616, 0
0.91906928, 1
0.91914336, 0
0.91948250, 1
0.92067584, 0
0.92069940, 1
0.92070100, 0
0.92072414, 1
0.92072538, 0
0.92074850, 1
0.92074974, 0
0.92077288, 1
0.92565428, 0
0.92567778, 1
0.92568120, 0
0.92570450, 1
0.92602924, 0
0.92605236, 1
0.92612646, 0
0.92646560, 1
0.92763498, 0
0.92765852, 1
0.92766014, 0
0.92768324, 1
0.92768450, 0
0.92770760, 1
0.92770884, 0
0.92773196, 1
0.93264162, 0
0.93266510, 1
0.93266852, 0
0.93269182, 1
0.93300420, 0
0.93302730, 1
0.93310142, 0
0.93344056, 1
0.93462496, 0
0.93464852, 1
0.93465012, 0
0.93467324, 1
0.93467448, 0
0.93469760, 1
0.93469884, 0
0.93472196, 1
0.93960588, 0
0.93962936, 1
0.93963278, 0
0.93965608, 1
0.93998532, 0
0.94000844, 1
0.94008802, 0
0.94042174, 1
0.94158264, 0
0.94160620, 1
0.94160782, 0
0.94163092, 1
0.94163218, 0
0.94165528, 1
0.94165654, 0
0.94167966, 1
0.94657720, 0
0.94660068, 1
0.94660410, 0
0.94662740, 1
0.94695086, 0
0.94697396, 1
0.94704806, 0
0.94738716, 1
0.94858886, 0
0.94861240, 1
0.94861402, 0
0.94863714, 1
0.94863838, 0
0.94866150, 1
0.94866274, 0
0.94869132, 1
0.95355392, 0
0.95357740, 1
0.95358082, 0
0.95360412, 1
0.95391958, 0
0.95394270, 1
0.95401678, 0
0.95435590, 1
0.95553748, 0
0.95556102, 1
0.95556264, 0
0.95558576, 1
0.95558700, 0
0.95561010, 1
0.95561134, 0
0.95563446, 1
0.96054096, 0
0.96056446, 1
0.96056786, 0
0.96059116, 1
0.96089984, 0
0.96092296, 1
0.96099708, 0
0.96133626, 1
0.96251892, 0
0.96254248, 1
0.96254410, 0
0.96256722, 1
0.96256846, 0
0.96259158, 1
0.96259282, 0
0.96261596, 1
0.96751582, 0
0.96753930, 1
0.96754272, 0
0.96756600, 1
0.96787582, 0
0.96789894, 1
0.96797302, 0
0.96831212, 1
0.96949520, 0
0.96951876, 1
0.96952038, 0
0.96954350, 1
0.96954474, 0
0.96956786, 1
0.96956912, 0
0.96959224, 1
0.97447948, 0
0.97450296, 1
0.97450638, 0
0.97452968, 1
0.97485466, 0
0.97487778, 1
0.97495186, 0
0.97529104, 1
0.97646400, 0
0.97648756, 1
0.97648916, 0
0.97651230, 1
0.97651354, 0
0.97653664, 1
0.97653790, 0
0.97656102, 1
0.98144302, 0
0.98146652, 1
0.98146994, 0
0.98149326, 1
0.98181852, 0
0.98184164, 1
0.98191572, 0
0.98225478, 1
0.98345102, 0
0.98347458, 1
0.98347620, 0
0.98349932, 1
0.98350056, 0
0.98352366, 1
0.98352492, 0
0.98354804, 1
0.98841984, 0
0.98844332, 1
0.98844674, 0
0.98847006, 1
0.98882084, 0
0.98884394, 1
0.98892350, 0
0.98925718, 1
0.99042056, 0
0.99044412, 1
0.99044574, 0
0.99046884, 1
0.99047008, 0
0.99049320, 1
0.99049444, 0
0.99051756, 1
0.99539606, 0
0.99541956, 1
0.99542298, 0
0.99544630, 1
0.99578596, 0
0.99580908, 1
0.99588864, 0
0.99622236, 1
0.99740694, 0
0.99743050, 1
0.99743212, 0
0.99745524, 1
0.99745648, 0
0.99747958, 1
0.99748084, 0
0.99750942, 1
1.00237696, 0
1.00240046, 1
1.00240388, 0
1.00242720, 1
1.00274408, 0
1.00276718, 1
1.00284126, 0
1.00318042, 1
1.00436536, 0
1.00438890, 1
1.00439052, 0
1.00441364, 1
1.00441488, 0
1.00443800, 1
1.00443924, 0
1.00446236, 1
1.00935432, 0
1.00937782, 1
1.00938124, 0
1.00940454, 1
1.00973518, 0
1.00975832, 1
1.00983786, 0
1.01017158, 1
1.01136278, 0
1.01138634, 1
1.01138796, 0
1.01141108, 1
1.01141232, 0
1.01143546, 1
1.01143670, 0
1.01146530, 1
1.01632632, 0
1.01634982, 1
1.01635324, 0
1.01637654, 1
1.01671186, 0
1.01673498, 1
1.01681454, 0
1.01714816, 1
1.01831028, 0
1.01833384, 1
1.01833546, 0
1.01835856, 1
1.01835982, 0
1.01838294, 1
1.01838418, 0
1.01840730, 1
1.02329420, 0
1.02331770, 1
1.02332112, 0
1.02334442, 1
1.02368562, 0
1.02370876, 1
1.02378832, 0
1.02412222, 1
1.02528570, 0
1.02530926, 1
1.02531086, 0
1.02533398, 1
1.02533522, 0
1.02535834, 1
1.02535958, 0
1.02538268, 1
1.03027892, 0
1.03030242, 1
1.03030584, 0
1.03032914, 1
1.03065938, 0
1.03068252, 1
1.03075660, 0
1.03109576, 1
1.03228796, 0
1.03231150, 1
1.03231312, 0
1.03233624, 1
1.03233748, 0
1.03236058, 1
1.03236184, 0
1.03239042, 1
1.03726222, 0
1.03728572, 1
1.03728914, 0
1.03731244, 1
1.03762282, 0
1.03764594, 1
1.03772004, 0
1.03805918, 1
1.03925000, 0
1.03927354, 1
1.03927516, 0
1.03929828, 1
1.03929954, 0
1.03932266, 1
1.03932390, 0
1.03934702, 1
1.04424990, 0
1.04427340, 1
1.04427682, 0
1.04430012, 1
1.04460726, 0
1.04463038, 1
1.04470444, 0
1.04504358, 1
1.04621724, 0
1.04624080, 1
1.04624242, 0
1.04626554, 1
1.04626678, 0
1.04628990, 1
1.04629114, 0
1.04631428, 1
1.05120660, 0
1.05123008, 1
1.05123350, 0
1.05125682, 1
1.05157718, 0
1.05160030, 1
1.05167440, 0
1.05201360, 1
1.05318606, 0
1.05320962, 1
1.05321124, 0
1.05323436, 1
1.05323560, 0
1.05325872, 1
1.05325996, 0
1.05328308, 1
1.05818760, 0
1.05821110, 1
1.05821452, 0
1.05823782, 1
1.05855408, 0
1.05857720, 1
1.05865128, 0
1.05899048, 1
1.06017178, 0
1.06019532, 1
1.06019694, 0
1.06022006, 1
1.06022130, 0
1.06024442, 1
1.06024566, 0
1.06026878, 1
1.06515474, 0
1.06517826, 1
1.06518168, 0
1.06520500, 1
1.06552966, 0
1.06555276, 1
1.06562688, 0
1.06596606, 1
1.06716170, 0
1.06718526, 1
1.06718686, 0
1.06720998, 1
1.06721124, 0
1.06723436, 1
1.06723560, 0
1.06726420, 1
1.07213838, 0
1.07216188, 1
1.07216530, 0
1.07218860, 1
1.07250366, 0
1.07252678, 1
1.07260086, 0
1.07294004, 1
1.07412724, 0
1.07415080, 1
1.07415242, 0
1.07417552, 1
1.07417678, 0
1.07419988, 1
1.07420114, 0
1.07422424, 1
1.07910816, 0
1.07913166, 1
1.07913508, 0
1.07915840, 1
1.07948394, 0
1.07950704, 1
1.07958114, 0
1.07992036, 1
1.08109404, 0
1.08111760, 1
1.08111922, 0
1.08114232, 1
1.08114358, 0
1.08116670, 1
1.08116794, 0
1.08119106, 1
1.08608434, 0
1.08610786, 1
1.08611128, 0
1.08613458, 1
1.08649522, 0
1.08651836, 1
1.08659796, 0
1.08693176, 1
1.08807338, 0
1.08809696, 1
1.08809856, 0
1.08812170, 1
1.08812294, 0
1.08814608, 1
1.08814732, 0
1.08817046, 1
1.09305222, 0
1.09307572, 1
1.09307914, 0
1.09310246, 1
1.09344408, 0
1.09346720, 1
1.09354678, 0
1.09388048, 1
1.09506644, 0
1.09509000, 1
1.09509162, 0
1.09511474, 1
1.09511598, 0
1.09513910, 1
1.09514036, 0
1.09516896, 1
1.10003882, 0
1.10006232, 1
1.10006574, 0
1.10008906, 1
1.10042086, 0
1.10044398, 1
1.10052352, 0
1.10085726, 1
1.10204598, 0
1.10206954, 1
1.10207116, 0
1.10209428, 1
1.10209552, 0
1.10211866, 1
1.10211990, 0
1.10214850, 1
1.10701184, 0
1.10703532, 1
1.10703874, 0
1.10706206, 1
1.10739672, 0
1.10741984, 1
1.10749942, 0
1.10783312, 1
1.10899544, 0
1.10901900, 1
1.10902062, 0
1.10904372, 1
1.10904496, 0
1.10906808, 1
1.10906932, 0
1.10909246, 1
1.11398268, 0
1.11400618, 1
1.11400960, 0
1.11403292, 1
1.11437376, 0
1.11439688, 1
1.11447648, 0
1.11481022, 1
1.11598250, 0
